! Reaction's Kinematics:  Alab & Elab
! 12C + 2H -> 8Be + 6Li     or    2H(12C,8Be)6Li;       Reaction at the "middle" of the target
! Projectile Energy at the reaction place:  27.40 MeV/u;      Grazing angle:  CMS = 1.52 deg;    Lab = 0.38 deg
! Q reaction : -5.89 MeV  (Excitations 0.0+0.0 -> 0.0+0.0);     Plotted Energy option is "after reaction"
Angle  [Lab-deg]1	Fragment - 8Be	Angle  [Lab-deg]2	Residual - 6Li	
19.292625	18.4672   	20.442443	29.105    	
19.295911	18.4269   	20.402452	29.1586   	
19.299009	18.3866   	20.362372	29.2122   	
19.301919	18.3464   	20.322204	29.2658   	
19.304638	18.3062   	20.281947	29.3193   	
19.307167	18.266    	20.241603	29.3727   	
19.309506	18.2259   	20.201172	29.4261   	
19.311653	18.1858   	20.160654	29.4794   	
19.313607	18.1458   	20.120050	29.5327   	
19.315369	18.1058   	20.079359	29.586    	
19.316937	18.0658   	20.038583	29.6391   	
19.318311	18.0259   	19.997722	29.6922   	
19.319490	17.986    	19.956776	29.7453   	
19.320474	17.9462   	19.915746	29.7983   	
19.321261	17.9064   	19.874631	29.8513   	
19.321851	17.8667   	19.833433	29.9042   	
19.322244	17.827    	19.792152	29.957    	
19.322439	17.7873   	19.750788	30.0098   	
19.322434	17.7477   	19.709342	30.0625   	
19.322231	17.7082   	19.667814	30.1152   	
19.321826	17.6686   	19.626204	30.1678   	
19.321221	17.6292   	19.584513	30.2203   	
19.320415	17.5897   	19.542741	30.2728   	
19.319406	17.5503   	19.500888	30.3252   	
19.318194	17.511    	19.458955	30.3775   	
19.316778	17.4717   	19.416943	30.4298   	
19.315159	17.4325   	19.374851	30.4821   	
19.313334	17.3933   	19.332681	30.5342   	
19.311303	17.3541   	19.290431	30.5863   	
19.309067	17.315    	19.248104	30.6383   	
19.306623	17.276    	19.205699	30.6903   	
19.303971	17.237    	19.163216	30.7422   	
19.301111	17.198    	19.120656	30.7941   	
19.298042	17.1591   	19.078019	30.8458   	
19.294763	17.1203   	19.035306	30.8975   	
19.291274	17.0815   	18.992517	30.9492   	
19.287574	17.0427   	18.949653	31.0007   	
19.283661	17.004    	18.906713	31.0522   	
19.279537	16.9654   	18.863698	31.1037   	
19.275199	16.9268   	18.820608	31.155    	
19.270647	16.8883   	18.777445	31.2063   	
19.265880	16.8498   	18.734207	31.2575   	
19.260898	16.8114   	18.690896	31.3087   	
19.255701	16.773    	18.647512	31.3597   	
19.250286	16.7347   	18.604055	31.4107   	
19.244655	16.6964   	18.560525	31.4617   	
19.238805	16.6582   	18.516923	31.5125   	
19.232736	16.62     	18.473250	31.5633   	
19.226448	16.5819   	18.429505	31.614    	
19.219940	16.5439   	18.385689	31.6646   	
19.213211	16.5059   	18.341802	31.7152   	
19.206261	16.468    	18.297845	31.7657   	
19.199088	16.4301   	18.253818	31.8161   	
19.191693	16.3923   	18.209721	31.8664   	
19.184074	16.3545   	18.165555	31.9167   	
19.176230	16.3168   	18.121319	31.9668   	
19.168162	16.2792   	18.077015	32.0169   	
19.159868	16.2416   	18.032642	32.0669   	
19.151347	16.2041   	17.988202	32.1169   	
19.142600	16.1666   	17.943693	32.1667   	
19.133624	16.1292   	17.899117	32.2165   	
19.124421	16.0919   	17.854474	32.2662   	
19.114988	16.0546   	17.809764	32.3158   	
19.105325	16.0174   	17.764988	32.3653   	
19.095432	15.9802   	17.720145	32.4148   	
19.085307	15.9431   	17.675237	32.4642   	
19.074950	15.9061   	17.630263	32.5134   	
19.064361	15.8691   	17.585224	32.5626   	
19.053539	15.8322   	17.540120	32.6118   	
19.042482	15.7954   	17.494952	32.6608   	
19.031191	15.7586   	17.449719	32.7097   	
19.019664	15.7219   	17.404423	32.7586   	
19.007902	15.6853   	17.359062	32.8074   	
18.995902	15.6487   	17.313639	32.856    	
18.983665	15.6122   	17.268152	32.9046   	
18.971190	15.5757   	17.222603	32.9532   	
18.958476	15.5393   	17.176991	33.0016   	
18.945522	15.503    	17.131317	33.0499   	
18.932328	15.4667   	17.085581	33.0982   	
18.918893	15.4306   	17.039784	33.1463   	
18.905217	15.3944   	16.993926	33.1944   	
18.891298	15.3584   	16.948006	33.2424   	
18.877136	15.3224   	16.902026	33.2902   	
18.862731	15.2865   	16.855986	33.338    	
18.848081	15.2507   	16.809886	33.3857   	
18.833186	15.2149   	16.763726	33.4333   	
18.818045	15.1792   	16.717506	33.4809   	
18.802658	15.1436   	16.671228	33.5283   	
18.787024	15.108    	16.624890	33.5756   	
18.771142	15.0725   	16.578494	33.6228   	
18.755011	15.0371   	16.532040	33.67     	
18.738632	15.0017   	16.485528	33.717    	
18.722002	14.9665   	16.438958	33.764    	
18.705122	14.9313   	16.392330	33.8108   	
18.687991	14.8961   	16.345646	33.8576   	
18.670608	14.8611   	16.298904	33.9042   	
18.652973	14.8261   	16.252106	33.9508   	
18.635084	14.7912   	16.205252	33.9973   	
18.616942	14.7563   	16.158342	34.0436   	
18.598545	14.7216   	16.111376	34.0899   	
18.579893	14.6869   	16.064354	34.1361   	
18.560985	14.6523   	16.017277	34.1821   	
18.541820	14.6177   	15.970146	34.2281   	
18.522398	14.5833   	15.922959	34.274    	
18.502719	14.5489   	15.875719	34.3197   	
18.482781	14.5146   	15.828424	34.3654   	
18.462584	14.4803   	15.781075	34.4109   	
18.442127	14.4462   	15.733673	34.4564   	
18.421410	14.4121   	15.686217	34.5018   	
18.400431	14.3781   	15.638709	34.547    	
18.379191	14.3442   	15.591148	34.5922   	
18.357689	14.3103   	15.543534	34.6372   	
18.335924	14.2765   	15.495868	34.6821   	
18.313895	14.2429   	15.448150	34.727    	
18.291601	14.2093   	15.400380	34.7717   	
18.269043	14.1757   	15.352559	34.8163   	
18.246219	14.1423   	15.304686	34.8608   	
18.223130	14.1089   	15.256763	34.9053   	
18.199773	14.0756   	15.208789	34.9496   	
18.176149	14.0424   	15.160764	34.9938   	
18.152257	14.0093   	15.112690	35.0378   	
18.128096	13.9762   	15.064565	35.0818   	
18.103666	13.9433   	15.016391	35.1257   	
18.078967	13.9104   	14.968167	35.1694   	
18.053996	13.8776   	14.919894	35.2131   	
18.028755	13.8449   	14.871573	35.2566   	
18.003242	13.8123   	14.823202	35.3001   	
17.977457	13.7797   	14.774783	35.3434   	
17.951399	13.7472   	14.726317	35.3866   	
17.925068	13.7149   	14.677802	35.4297   	
17.898462	13.6826   	14.629239	35.4726   	
17.871582	13.6504   	14.580629	35.5155   	
17.844427	13.6182   	14.531972	35.5583   	
17.816996	13.5862   	14.483268	35.6009   	
17.789289	13.5542   	14.434517	35.6434   	
17.761305	13.5224   	14.385720	35.6858   	
17.733043	13.4906   	14.336876	35.7281   	
17.704504	13.4589   	14.287987	35.7703   	
17.675686	13.4273   	14.239052	35.8124   	
17.646588	13.3958   	14.190071	35.8543   	
17.617212	13.3644   	14.141045	35.8962   	
17.587555	13.333    	14.091974	35.9379   	
17.557617	13.3018   	14.042858	35.9795   	
17.527398	13.2706   	13.993698	36.0209   	
17.496897	13.2395   	13.944493	36.0623   	
17.466114	13.2085   	13.895244	36.1035   	
17.435048	13.1776   	13.845952	36.1447   	
17.403699	13.1468   	13.796616	36.1857   	
17.372066	13.1161   	13.747236	36.2265   	
17.340149	13.0855   	13.697813	36.2673   	
17.307947	13.0549   	13.648347	36.3079   	
17.275459	13.0245   	13.598839	36.3485   	
17.242686	12.9941   	13.549288	36.3889   	
17.209627	12.9639   	13.499695	36.4291   	
17.176280	12.9337   	13.450060	36.4693   	
17.142647	12.9036   	13.400382	36.5093   	
17.108726	12.8736   	13.350664	36.5492   	
17.074517	12.8437   	13.300904	36.589    	
17.040019	12.8139   	13.251103	36.6287   	
17.005232	12.7842   	13.201261	36.6682   	
16.970155	12.7546   	13.151378	36.7076   	
16.934789	12.7251   	13.101454	36.7469   	
16.899133	12.6957   	13.051491	36.7861   	
16.863185	12.6664   	13.001487	36.8251   	
16.826947	12.6371   	12.951444	36.864    	
16.790417	12.608    	12.901361	36.9028   	
16.753595	12.5789   	12.851239	36.9414   	
16.716481	12.55     	12.801077	36.98     	
16.679074	12.5211   	12.750876	37.0184   	
16.641374	12.4924   	12.700637	37.0566   	
16.603380	12.4637   	12.650359	37.0948   	
16.565093	12.4352   	12.600043	37.1328   	
16.526511	12.4067   	12.549689	37.1707   	
16.487635	12.3783   	12.499297	37.2084   	
16.448464	12.3501   	12.448867	37.246    	
16.408998	12.3219   	12.398400	37.2835   	
16.369236	12.2938   	12.347895	37.3209   	
16.329178	12.2658   	12.297353	37.3581   	
16.288824	12.238    	12.246775	37.3952   	
16.248174	12.2102   	12.196160	37.4322   	
16.207227	12.1825   	12.145508	37.469    	
16.165982	12.1549   	12.094820	37.5057   	
16.124441	12.1275   	12.044096	37.5423   	
16.082602	12.1001   	11.993337	37.5787   	
16.040465	12.0728   	11.942541	37.615    	
15.998030	12.0456   	11.891711	37.6512   	
15.955296	12.0186   	11.840845	37.6872   	
15.912264	11.9916   	11.789944	37.7231   	
15.868933	11.9647   	11.739008	37.7589   	
15.825303	11.9379   	11.688037	37.7945   	
15.781374	11.9113   	11.637033	37.83     	
15.737146	11.8847   	11.585994	37.8654   	
15.692618	11.8582   	11.534920	37.9006   	
15.647790	11.8319   	11.483814	37.9357   	
15.602662	11.8056   	11.432673	37.9706   	
15.557234	11.7795   	11.381499	38.0054   	
15.511505	11.7534   	11.330292	38.0401   	
15.465477	11.7275   	11.279052	38.0746   	
15.419147	11.7016   	11.227779	38.109    	
15.372517	11.6759   	11.176473	38.1433   	
15.325587	11.6503   	11.125135	38.1774   	
15.278355	11.6247   	11.073764	38.2113   	
15.230823	11.5993   	11.022362	38.2452   	
15.182989	11.574    	10.970928	38.2789   	
15.134854	11.5488   	10.919461	38.3124   	
15.086419	11.5237   	10.867964	38.3458   	
15.037682	11.4987   	10.816435	38.3791   	
14.988643	11.4738   	10.764875	38.4122   	
14.939304	11.449    	10.713284	38.4452   	
14.889663	11.4243   	10.661663	38.4781   	
14.839721	11.3998   	10.610010	38.5108   	
14.789478	11.3753   	10.558328	38.5433   	
14.738934	11.3509   	10.506615	38.5757   	
14.688088	11.3267   	10.454873	38.608    	
14.636942	11.3025   	10.403100	38.6401   	
14.585494	11.2785   	10.351298	38.6721   	
14.533745	11.2546   	10.299466	38.704    	
14.481695	11.2308   	10.247606	38.7357   	
14.429345	11.2071   	10.195716	38.7672   	
14.376694	11.1835   	10.143797	38.7986   	
14.323742	11.16     	10.091849	38.8299   	
14.270490	11.1366   	10.039873	38.861    	
14.216937	11.1133   	9.987869	38.8919   	
14.163085	11.0902   	9.935837	38.9228   	
14.108932	11.0671   	9.883776	38.9534   	
14.054480	11.0442   	9.831688	38.9839   	
13.999728	11.0214   	9.779572	39.0143   	
13.944677	10.9987   	9.727429	39.0446   	
13.889326	10.9761   	9.675258	39.0746   	
13.833677	10.9536   	9.623061	39.1046   	
13.777729	10.9312   	9.570836	39.1343   	
13.721483	10.9089   	9.518585	39.164    	
13.664938	10.8868   	9.466307	39.1935   	
13.608096	10.8647   	9.414003	39.2228   	
13.550956	10.8428   	9.361673	39.252    	
13.493519	10.821    	9.309316	39.281    	
13.435786	10.7993   	9.256934	39.3099   	
13.377756	10.7777   	9.204526	39.3386   	
13.319429	10.7562   	9.152093	39.3672   	
13.260807	10.7349   	9.099634	39.3956   	
13.201890	10.7136   	9.047150	39.4239   	
13.142678	10.6925   	8.994641	39.452    	
13.083171	10.6715   	8.942107	39.48     	
13.023370	10.6506   	8.889549	39.5078   	
12.963276	10.6298   	8.836966	39.5355   	
12.902889	10.6091   	8.784359	39.563    	
12.842209	10.5885   	8.731728	39.5904   	
12.781236	10.5681   	8.679073	39.6176   	
12.719973	10.5478   	8.626394	39.6447   	
12.658418	10.5275   	8.573691	39.6716   	
12.596572	10.5074   	8.520965	39.6983   	
12.534437	10.4875   	8.468216	39.7249   	
12.472012	10.4676   	8.415443	39.7513   	
12.409299	10.4479   	8.362648	39.7776   	
12.346297	10.4282   	8.309830	39.8037   	
12.283008	10.4087   	8.256989	39.8297   	
12.219431	10.3893   	8.204126	39.8555   	
12.155569	10.37     	8.151240	39.8812   	
12.091421	10.3509   	8.098333	39.9067   	
12.026988	10.3318   	8.045403	39.932    	
11.962271	10.3129   	7.992452	39.9572   	
11.897271	10.2941   	7.939479	39.9822   	
11.831987	10.2754   	7.886485	40.0071   	
11.766422	10.2568   	7.833469	40.0318   	
11.700576	10.2384   	7.780432	40.0564   	
11.634449	10.2201   	7.727374	40.0808   	
11.568043	10.2018   	7.674296	40.105    	
11.501358	10.1837   	7.621196	40.1291   	
11.434396	10.1658   	7.568077	40.153    	
11.367156	10.1479   	7.514937	40.1768   	
11.299640	10.1302   	7.461776	40.2004   	
11.231849	10.1126   	7.408596	40.2238   	
11.163783	10.0951   	7.355396	40.2471   	
11.095444	10.0777   	7.302176	40.2703   	
11.026833	10.0604   	7.248937	40.2932   	
10.957950	10.0433   	7.195678	40.316    	
10.888796	10.0263   	7.142401	40.3387   	
10.819374	10.0094   	7.089104	40.3611   	
10.749682	9.99262   	7.035788	40.3835   	
10.679723	9.97597   	6.982454	40.4056   	
10.609498	9.95944   	6.929101	40.4276   	
10.539008	9.94304   	6.875729	40.4495   	
10.468253	9.92675   	6.822339	40.4711   	
10.397235	9.91059   	6.768932	40.4926   	
10.325955	9.89455   	6.715506	40.514    	
10.254414	9.87863   	6.662062	40.5352   	
10.182614	9.86283   	6.608601	40.5562   	
10.110555	9.84716   	6.555123	40.5771   	
10.038238	9.83161   	6.501627	40.5978   	
9.965666	9.81618   	6.448113	40.6183   	
9.892838	9.80087   	6.394583	40.6387   	
9.819757	9.78569   	6.341036	40.6589   	
9.746424	9.77063   	6.287473	40.6789   	
9.672839	9.7557    	6.233892	40.6988   	
9.599005	9.74089   	6.180296	40.7185   	
9.524922	9.7262    	6.126683	40.738    	
9.450593	9.71163   	6.073054	40.7574   	
9.376017	9.6972    	6.019409	40.7766   	
9.301197	9.68288   	5.965748	40.7957   	
9.226134	9.66869   	5.912072	40.8146   	
9.150830	9.65462   	5.858380	40.8333   	
9.075285	9.64068   	5.804673	40.8518   	
8.999501	9.62686   	5.750951	40.8702   	
8.923481	9.61317   	5.697213	40.8885   	
8.847224	9.59961   	5.643461	40.9065   	
8.770734	9.58616   	5.589694	40.9244   	
8.694010	9.57285   	5.535913	40.9421   	
8.617056	9.55966   	5.482117	40.9597   	
8.539872	9.54659   	5.428306	40.9771   	
8.462460	9.53365   	5.374482	40.9943   	
8.384821	9.52084   	5.320644	41.0113   	
8.306957	9.50815   	5.266791	41.0282   	
8.228870	9.49559   	5.212926	41.0449   	
8.150562	9.48315   	5.159046	41.0615   	
8.072034	9.47084   	5.105153	41.0779   	
7.993287	9.45866   	5.051247	41.0941   	
7.914324	9.4466    	4.997328	41.1101   	
7.835146	9.43467   	4.943396	41.126    	
7.755755	9.42287   	4.889451	41.1417   	
7.676153	9.4112    	4.835494	41.1573   	
7.596340	9.39965   	4.781524	41.1726   	
7.516321	9.38823   	4.727541	41.1878   	
7.436095	9.37693   	4.673547	41.2029   	
7.355665	9.36577   	4.619540	41.2177   	
7.275032	9.35473   	4.565522	41.2324   	
7.194199	9.34381   	4.511491	41.2469   	
7.113168	9.33303   	4.457449	41.2613   	
7.031940	9.32237   	4.403396	41.2755   	
6.950516	9.31185   	4.349331	41.2895   	
6.868900	9.30145   	4.295255	41.3033   	
6.787093	9.29117   	4.241168	41.317    	
6.705097	9.28103   	4.187070	41.3305   	
6.622914	9.27102   	4.132962	41.3438   	
6.540546	9.26113   	4.078843	41.357    	
6.457994	9.25137   	4.024713	41.37     	
6.375262	9.24174   	3.970573	41.3828   	
6.292350	9.23224   	3.916423	41.3954   	
6.209261	9.22287   	3.862262	41.4079   	
6.125998	9.21362   	3.808092	41.4202   	
6.042561	9.20451   	3.753912	41.4323   	
5.958954	9.19552   	3.699723	41.4443   	
5.875178	9.18667   	3.645524	41.4561   	
5.791236	9.17794   	3.591315	41.4677   	
5.707129	9.16934   	3.537098	41.4791   	
5.622860	9.16088   	3.482871	41.4904   	
5.538431	9.15254   	3.428636	41.5015   	
5.453844	9.14433   	3.374392	41.5124   	
5.369101	9.13625   	3.320139	41.5232   	
5.284204	9.1283    	3.265878	41.5338   	
5.199157	9.12048   	3.211608	41.5442   	
5.113960	9.11279   	3.157330	41.5544   	
5.028617	9.10523   	3.103045	41.5645   	
4.943129	9.0978    	3.048751	41.5743   	
4.857498	9.0905    	2.994449	41.5841   	
4.771728	9.08333   	2.940140	41.5936   	
4.685820	9.07629   	2.885824	41.603    	
4.599777	9.06939   	2.831500	41.6122   	
4.513600	9.06261   	2.777169	41.6212   	
4.427293	9.05596   	2.722831	41.63     	
4.340858	9.04944   	2.668486	41.6387   	
4.254297	9.04306   	2.614134	41.6472   	
4.167612	9.0368    	2.559775	41.6555   	
4.080805	9.03068   	2.505410	41.6637   	
3.993880	9.02468   	2.451039	41.6717   	
3.906839	9.01882   	2.396661	41.6795   	
3.819684	9.01309   	2.342278	41.6871   	
3.732417	9.00748   	2.287888	41.6945   	
3.645041	9.00201   	2.233493	41.7018   	
3.557558	8.99668   	2.179092	41.7089   	
3.469971	8.99147   	2.124685	41.7159   	
3.382283	8.98639   	2.070273	41.7226   	
3.294495	8.98144   	2.015856	41.7292   	
3.206611	8.97663   	1.961434	41.7356   	
3.118632	8.97195   	1.907006	41.7418   	
3.030562	8.9674    	1.852574	41.7479   	
2.942402	8.96298   	1.798138	41.7538   	
2.854156	8.95869   	1.743696	41.7595   	
2.765825	8.95453   	1.689251	41.765    	
2.677413	8.9505    	1.634801	41.7704   	
2.588922	8.94661   	1.580346	41.7756   	
2.500354	8.94285   	1.525888	41.7806   	
2.411713	8.93922   	1.471426	41.7854   	
2.323000	8.93572   	1.416961	41.7901   	
2.234219	8.93235   	1.362491	41.7945   	
2.145371	8.92912   	1.308019	41.7988   	
2.056459	8.92601   	1.253543	41.803    	
1.967487	8.92304   	1.199064	41.8069   	
1.878457	8.9202    	1.144581	41.8107   	
1.789370	8.91749   	1.090096	41.8143   	
1.700231	8.91492   	1.035608	41.8177   	
1.611041	8.91247   	0.981118	41.821    	
1.521803	8.91016   	0.926625	41.8241   	
1.432520	8.90798   	0.872130	41.827    	
1.343194	8.90593   	0.817632	41.8297   	
1.253828	8.90402   	0.763133	41.8322   	
1.164425	8.90223   	0.708631	41.8346   	
1.074988	8.90058   	0.654128	41.8368   	
0.985518	8.89906   	0.599623	41.8388   	
0.896019	8.89767   	0.545117	41.8407   	
0.806493	8.89642   	0.490609	41.8424   	
0.716943	8.89529   	0.436100	41.8439   	
0.627372	8.8943    	0.381590	41.8452   	
0.537782	8.89344   	0.327079	41.8463   	
0.448176	8.89272   	0.272567	41.8473   	
0.358557	8.89212   	0.218054	41.8481   	
0.268927	8.89166   	0.163541	41.8487   	
0.179289	8.89133   	0.109028	41.8491   	
0.089646	8.89113   	0.054514	41.8494   	
0.000000	8.89106   	0.000000	41.8495   	
